track,completion_rate,avg_steps,avg_progress,avg_velocity,avg_distance,avg_reward
cocoa_temple,0.0,1000.0,0.06816394360989692,2.421969687275433,98.70665740966797,234.44715679755163
cornfield_crossing,0.0,1000.0,0.06474621910547,0.08283134243324551,81.82880401611328,202.92738685387272
hacienda,0.0,1000.0,0.5711454052201576,0.08491217575090186,666.259033203125,288.4314598305261
lighthouse,0.0,1000.0,0.466522422058,0.08351938692898343,410.4725036621094,326.2785759267758
scotland,0.0,1000.0,-0.40045375934226624,2.656030815524112,-532.0679321289062,273.881244975566
snowtuxpeak,0.0,1000.0,0.39183346118547374,2.6498271400632274,388.9223327636719,373.9924288663921
zengarden,0.0,1000.0,-0.6625256129164792,0.8688830090512151,-470.65631103515625,196.5262527566258
