qtable,wrapper,cocoa_temple_completion_rate,cocoa_temple_avg_steps,cocoa_temple_avg_progress,cocoa_temple_avg_velocity,cornfield_crossing_completion_rate,cornfield_crossing_avg_steps,cornfield_crossing_avg_progress,cornfield_crossing_avg_velocity,hacienda_completion_rate,hacienda_avg_steps,hacienda_avg_progress,hacienda_avg_velocity,lighthouse_completion_rate,lighthouse_avg_steps,lighthouse_avg_progress,lighthouse_avg_velocity,scotland_completion_rate,scotland_avg_steps,scotland_avg_progress,scotland_avg_velocity,snowtuxpeak_completion_rate,snowtuxpeak_avg_steps,snowtuxpeak_avg_progress,snowtuxpeak_avg_velocity,zengarden_completion_rate,zengarden_avg_steps,zengarden_avg_progress,zengarden_avg_velocity
fixed_speed_bins_pen0.2_a0.1_sr0.05_dr0.1_tp3_ep500_20250518_034354,discrete,0.0,1000.0,-0.214525271716292,0.0817384521436168,0.0,1000.0,-0.205553650647084,0.0818362598864115,0.0,1000.0,-0.5303074697383119,0.0818689180923835,0.0,1000.0,-0.5878143886060887,0.083157879243774,0.0,1000.0,-0.4756582905228435,0.0824834973667884,0.0,1000.0,-0.709177959418347,0.081809422481522,0.0,1000.0,-0.7643610824745146,0.0817228555679327
qtable_pen0.1_a0.05_s0.05_d0.1_20250517_152502,discrete,0.0,1000.0,0.078134376857985,0.0817273060219971,0.0,1000.0,0.0009181008212784,0.0820339843185189,0.0,1000.0,0.5711454052201576,0.0849500402585999,0.0,1000.0,0.5376361749135083,0.0855362927544878,0.0,1000.0,0.7260928113289437,9.285701287093998,0.0,1000.0,0.1452806111076094,10.518935573236751,0.0,1000.0,0.0588151348204468,0.081722676753998
qtable_pen0.2_a0.08_20250517_141306,discrete,0.0,1000.0,0.2738742628227472,0.5889883656891873,0.0,1000.0,0.2320988963013975,0.7677747026934612,0.0,1000.0,0.0346986453855994,2.05957806053769,0.0,1000.0,0.077827089466319,0.1555446613963052,0.0,1000.0,0.0451669568907953,12.451903921664734,0.0,1000.0,0.0229574621324507,11.958724206759682,0.0,1000.0,0.5493748811661198,20.936374104446625
qtable_stk,discrete,0.0,1000.0,0.0681639436098969,2.421969687275433,0.0,1000.0,0.06474621910547,0.0828313424332455,0.0,1000.0,0.5711454052201576,0.0849121757509018,0.0,1000.0,0.466522422058,0.0835193869289834,0.0,1000.0,-0.4004537593422662,2.656030815524112,0.0,1000.0,0.3918334611854737,2.6498271400632274,0.0,1000.0,-0.6625256129164792,0.8688830090512151
steer_test_pen0.1_a0.05_sr0.05_dr0.1_tp3_ep500_20250518_051131,steer,0.0,1000.0,0.2625708220819818,10.743234091581613,0.0,1000.0,0.4831498343051586,15.890612116531322,0.0,1000.0,0.1666313711742869,2.4362997962537176,0.0,1000.0,0.0324423596754035,15.24663813994986,0.0,1000.0,0.2653704787143145,4.529805144133478,0.0,1000.0,0.5057978972806695,14.139164349598952,0.0,1000.0,0.5371154346620074,6.68853647790207
steer_test_pen0.2_a0.2_sr0.01_dr0.05_tp3_ep500_20250518_091346,steer,0.0,1000.0,0.4046758021753825,13.839921094600864,0.0,1000.0,0.0307734945240052,1.0105120909125955,0.0,1000.0,0.1933151558277457,11.484732940027238,0.0,1000.0,0.5350765447250433,11.500000590500727,0.0,1000.0,0.2919573961054735,13.433611564385089,0.0,1000.0,0.042470991143613,10.738621308390492,0.0,1000.0,0.4571769305774727,10.339043996434892
steer_test_pen0.2_a0.2_sr0.05_dr0.1_tp3_ep500_20250518_061459,steer,0.0,1000.0,0.2331048908216031,0.7292466067268741,0.0,1000.0,0.0338864302154757,14.02123126927536,0.0,1000.0,0.0644086707878895,0.7565986671667588,0.0,1000.0,0.0099571494244517,4.146277081296305,0.0,1000.0,0.1359650353845741,0.3179692886728888,0.0,1000.0,0.5564434865355554,4.712602635525248,0.0,1000.0,0.1084484863882207,6.516249327083112
steer_test_pen1.0_a4.0_sr0.0025_dr0.05_tp3_ep500_20250518_102232,steer,0.0,1000.0,0.1201484065658522,0.7415990770286948,0.0,1000.0,0.197164727523502,0.6398517174073035,0.0,1000.0,0.0902809686879494,3.914220084972903,0.0,1000.0,0.334052394360843,9.306763932979592,0.0,1000.0,0.0752116973974872,14.012368783505226,0.0,1000.0,0.0158802754380921,19.541481820007345,0.0,1000.0,0.1284541191034016,0.1955064265173136
steer_test_pen8.0_a4.0_sr0.001_dr0.05_tp3_ep500_20250518_112457,steer,0.0,1000.0,0.3102945851301846,11.71972256609897,0.0,1000.0,0.0338864302154757,11.422941733328082,0.0,1000.0,0.138665961192835,12.275291243557,0.0,1000.0,0.5930308356408517,11.499999124606887,0.0,1000.0,0.1464881770283425,10.471133253515438,0.0,1000.0,0.1966427513985589,12.911465226086468,0.0,1000.0,0.1423603035514544,15.546225978566502
